athlete_id,edition_year,total_medals,participation_number
103804,2004,1,1
103805,2004,1,1
103806,2004,1,1
103807,2004,1,1
103808,2004,1,1
103808,2008,1,2
103809,2004,1,1
103809,2008,1,2
103810,2004,1,1
103811,2004,1,1
103811,2012,1,2
103812,2004,1,1
103812,2008,1,2
103812,2012,1,3
103813,2004,1,1
103813,2008,1,2
103814,2004,1,1
103814,2008,1,2
103815,2004,1,1
103816,2004,2,1
103816,2008,2,2
103816,2012,2,3
103817,2004,1,1
103817,2008,1,2
103817,2012,1,3
103818,2004,1,1
103818,2008,1,2
103818,2012,1,3
103819,2004,1,1
103819,2008,1,2
103820,2004,1,1
103821,2004,1,1
103821,2008,1,2
103821,2012,1,3
103822,2004,1,1
103822,2008,1,2
103823,2004,1,1
103824,2004,1,1
103824,2008,1,2
103825,2004,1,1
103826,2004,1,1
103826,2008,1,2
103827,2004,1,1
103827,2008,1,2
103827,2012,1,3
103827,2016,1,4
103828,2004,1,1
103829,2004,1,1
103829,2008,1,2
103830,2004,1,1
103830,2008,1,2
103830,2012,1,3
103830,2016,1,4
103831,2004,1,1
103832,2004,1,1
103832,2008,1,2
103833,2004,1,1
103834,2004,1,1
103834,2008,1,2
103834,2012,1,3
103835,2004,1,1
103836,2004,1,1
103836,2008,1,2
103836,2012,1,3
103837,2004,1,1
103837,2008,1,2
103838,2004,1,1
103839,2004,1,1
103839,2008,1,2
103841,2004,1,1
103842,2004,1,1
103842,2008,1,2
103843,2004,1,1
103844,2004,1,1
103844,2008,1,2
103844,2012,1,3
103844,2016,1,4
103844,2020,1,5
103845,2004,1,1
103846,2004,1,1
103846,2008,1,2
103847,2004,1,1
103847,2008,1,2
103848,2004,1,1
103849,2004,1,1
103850,2004,1,1
103850,2008,1,2
103850,2012,1,3
103851,2004,1,1
103852,2004,1,1
103853,2004,1,1
103853,2008,1,2
103853,2012,1,3
103854,2004,1,1
103854,2008,1,2
103854,2012,1,3
103855,2004,1,1
103856,2004,1,1
103857,2004,2,1
103858,2004,1,1
103859,2004,1,1
103860,2004,1,1
103861,2004,1,1
103862,2004,1,1
103863,2004,1,1
103864,2004,1,1
103865,2004,1,1
103866,2004,1,1
103867,2004,1,1
103868,2004,1,1
103869,2004,1,1
103870,2004,1,1
103871,2004,1,1
103872,2004,1,1
103873,2004,1,1
103874,2004,1,1
103875,2004,1,1
103875,2008,1,2
103876,2004,1,1
103877,2004,1,1
103877,2008,1,2
103878,2004,1,1
103879,2004,1,1
103879,2008,1,2
103880,2004,1,1
103880,2008,1,2
103881,2004,1,1
103882,2004,1,1
103883,2004,1,1
103883,2008,1,2
103883,2012,2,3
103883,2016,2,4
103884,2004,1,1
103885,2004,1,1
103886,2004,1,1
103886,2008,1,2
103887,2004,1,1
103887,2008,1,2
103888,2004,1,1
103888,2008,1,2
103889,2004,1,1
103889,2008,1,2
103890,2004,1,1
103891,2004,1,1
103892,2004,1,1
103893,2004,1,1
103893,2008,1,2
103894,2004,1,1
103895,2004,1,1
103895,2008,1,2
103896,2004,1,1
103896,2008,1,2
103897,2004,1,1
103897,2008,1,2
103898,2004,1,1
103898,2008,1,2
103899,2004,1,1
103899,2008,1,2
103900,2004,1,1
103900,2008,2,2
103901,2004,1,1
103902,2004,2,1
103902,2008,2,2
103902,2012,1,3
103903,2004,1,1
103903,2008,1,2
103904,2004,2,1
103904,2008,2,2
103905,2004,2,1
103907,2004,2,1
103907,2008,2,2
103908,2004,1,1
103908,2008,1,2
103909,2004,1,1
103910,2004,1,1
103911,2004,1,1
103911,2008,1,2
103911,2012,1,3
103911,2016,1,4
103912,2004,1,1
103913,2004,1,1
103913,2008,3,2
103913,2012,4,3
103913,2016,2,4
103913,2020,1,5
103914,2004,1,1
103915,2004,1,1
103916,2004,2,1
103917,2004,1,1
103917,2012,2,2
103918,2004,1,1
103919,2004,1,1
103919,2008,3,2
103920,2004,2,1
103921,2004,1,1
103922,2004,1,1
103922,2008,1,2
103923,2004,1,1
103923,2008,1,2
103924,2004,1,1
103924,2008,1,2
103924,2012,1,3
103924,2020,1,4
103925,2004,1,1
103925,2008,1,2
103925,2012,1,3
103926,2004,1,1
103926,2020,1,2
103927,2004,1,1
103927,2008,1,2
103929,2004,1,1
103929,2012,1,2
103931,2004,1,1
103932,2004,1,1
103932,2008,1,2
103933,2004,1,1
103934,2004,1,1
103935,2004,1,1
103935,2012,1,2
103936,2004,1,1
103937,2004,1,1
103937,2008,1,2
103938,2004,1,1
103938,2008,1,2
103938,2012,1,3
103938,2016,1,4
103938,2020,1,5
103939,2004,1,1
103939,2008,1,2
103940,2004,1,1
103941,2004,1,1
103942,2004,1,1
103943,2004,1,1
103944,2004,1,1
103945,2004,1,1
103945,2008,1,2
103946,2004,1,1
103947,2004,1,1
103947,2008,1,2
103948,2004,1,1
103948,2012,1,2
103949,2004,1,1
103950,2004,1,1
103951,2004,1,1
103951,2008,1,2
103952,2004,1,1
103953,2004,1,1
103954,2004,1,1
103955,2004,1,1
103955,2012,1,2
103956,2004,1,1
103957,2004,1,1
103958,2004,1,1
103958,2008,1,2
103959,2004,1,1
103959,2008,1,2
103959,2012,1,3
103960,2004,1,1
103961,2004,1,1
103962,2004,1,1
103963,2004,1,1
103964,2004,1,1
103965,2004,1,1
103966,2004,1,1
103967,2004,1,1
103967,2008,1,2
103968,2004,1,1
103969,2004,1,1
103970,2004,1,1
103971,2004,1,1
103972,2004,1,1
103972,2008,1,2
103973,2004,1,1
103973,2008,1,2
103974,2004,1,1
103974,2008,1,2
103974,2012,1,3
103975,2004,1,1
103976,2004,1,1
103976,2008,1,2
103977,2004,1,1
103977,2008,1,2
103978,2004,1,1
103978,2008,1,2
103979,2004,1,1
103980,2004,1,1
103981,2004,1,1
103981,2008,1,2
103981,2012,1,3
103982,2004,1,1
103983,2004,1,1
103984,2004,1,1
103985,2004,1,1
103986,2004,1,1
103987,2004,1,1
103990,2004,1,1
103991,2004,1,1
103992,2004,1,1
103993,2004,1,1
103993,2008,1,2
103994,2004,1,1
103994,2008,1,2
103995,2004,1,1
103996,2004,1,1
103997,2004,1,1
103998,2004,1,1
103999,2004,1,1
103999,2008,1,2
104000,2004,1,1
104001,2004,1,1
104002,2004,1,1
104002,2008,1,2
104002,2012,1,3
104002,2016,1,4
104003,2004,1,1
104004,2004,1,1
104005,2004,1,1
104005,2008,1,2
104006,2004,1,1
104007,2004,1,1
104007,2012,1,2
104008,2004,1,1
104009,2004,1,1
104010,2004,1,1
104010,2008,1,2
104011,2004,1,1
104011,2008,1,2
104012,2004,1,1
104013,2004,1,1
104014,2004,1,1
104014,2008,1,2
104014,2012,1,3
104015,2004,1,1
104015,2008,1,2
104017,2004,2,1
104017,2008,1,2
104017,2012,1,3
104017,2016,1,4
104018,2004,1,1
104018,2008,1,2
104018,2012,1,3
104019,2004,1,1
104020,2004,1,1
104021,2004,1,1
104021,2008,1,2
104021,2012,1,3
104021,2016,1,4
104021,2020,1,5
104022,2004,1,1
104023,2004,1,1
104023,2012,1,2
104023,2016,1,3
104024,2004,1,1
104025,2004,1,1
104025,2008,1,2
104026,2004,1,1
104027,2004,1,1
104028,2004,1,1
104029,2004,1,1
104029,2008,1,2
104029,2012,1,3
104030,2004,1,1
104030,2008,1,2
104031,2004,1,1
104033,2004,1,1
104034,2004,1,1
104034,2008,1,2
104034,2012,1,3
104035,2004,1,1
104036,2004,1,1
104036,2008,1,2
104036,2012,1,3
104036,2016,1,4
104037,2004,1,1
104038,2004,1,1
104039,2004,1,1
104040,2004,1,1
104041,2004,1,1
104042,2004,1,1
104042,2008,1,2
104042,2012,1,3
104043,2004,1,1
104043,2008,1,2
104043,2012,1,3
104044,2004,1,1
104045,2004,1,1
104045,2008,1,2
104045,2012,1,3
104046,2004,1,1
104047,2004,1,1
104047,2008,1,2
104048,2004,1,1
104048,2008,1,2
104048,2012,1,3
104049,2004,1,1
104050,2004,1,1
104051,2004,1,1
104052,2004,1,1
104053,2004,1,1
104054,2004,1,1
104054,2008,1,2
104054,2012,1,3
104054,2016,1,4
104055,2004,1,1
104056,2004,1,1
104057,2004,1,1
104058,2004,1,1
104058,2008,1,2
104058,2012,1,3
104059,2004,1,1
104059,2008,1,2
104060,2004,1,1
104060,2008,1,2
104060,2012,1,3
104061,2004,1,1
104061,2008,1,2
104062,2004,1,1
104063,2004,1,1
104064,2004,1,1
104065,2004,1,1
104066,2004,1,1
104067,2004,1,1
104068,2004,1,1
104068,2008,1,2
104069,2004,1,1
104069,2008,1,2
104070,2004,1,1
104070,2008,1,2
104070,2012,1,3
104071,2004,1,1
104071,2008,1,2
104071,2012,1,3
104073,2004,1,1
104073,2008,1,2
104073,2012,1,3
104073,2016,1,4
104074,2004,1,1
104074,2008,1,2
104074,2012,1,3
104074,2016,1,4
104075,2004,1,1
104076,2004,1,1
104076,2012,1,2
104077,2004,1,1
104077,2008,1,2
104078,2004,1,1
104079,2004,1,1
104080,2004,1,1
104081,2004,1,1
104082,2004,1,1
104083,2004,1,1
104084,2004,1,1
104085,2004,1,1
104086,2004,1,1
104087,2004,1,1
104088,2004,1,1
104089,2004,1,1
104090,2004,1,1
104090,2008,1,2
104091,2004,1,1
104091,2008,1,2
104091,2012,1,3
104092,2004,1,1
104092,2008,1,2
104093,2004,1,1
104093,2008,1,2
104094,2004,1,1
104094,2012,1,2
104095,2004,1,1
104096,2004,1,1
104096,2008,1,2
104097,2004,1,1
104097,2008,1,2
104097,2012,1,3
104098,2004,1,1
104098,2008,1,2
104098,2012,1,3
104099,2004,1,1
104100,2004,1,1
104100,2008,1,2
104101,2004,1,1
104101,2008,1,2
104102,2004,1,1
104102,2008,1,2
104102,2012,1,3
104102,2016,1,4
104103,2004,1,1
104104,2004,1,1
104105,2004,1,1
104106,2004,1,1
104107,2004,1,1
104107,2008,1,2
104108,2004,1,1
104109,2004,1,1
104109,2008,1,2
104109,2012,1,3
104109,2016,1,4
104110,2004,1,1
104111,2004,1,1
104112,2004,1,1
104113,2004,1,1
104113,2008,1,2
104114,2004,1,1
104115,2004,1,1
104116,2004,1,1
104117,2004,1,1
104118,2004,1,1
104119,2004,1,1
104119,2008,1,2
104120,2004,1,1
104121,2004,1,1
104121,2008,1,2
104122,2004,1,1
104123,2004,1,1
104123,2008,1,2
104124,2004,1,1
104125,2004,1,1
104125,2008,1,2
104127,2004,1,1
104127,2008,1,2
104128,2004,1,1
104129,2004,1,1
104130,2004,1,1
104131,2004,1,1
104132,2004,1,1
104133,2004,1,1
104135,2004,1,1
104135,2008,1,2
104136,2004,1,1
104136,2008,2,2
104136,2012,2,3
104137,2004,1,1
104138,2004,1,1
104139,2004,1,1
104139,2008,1,2
104140,2004,1,1
104140,2008,3,2
104140,2012,2,3
104141,2004,1,1
104141,2008,1,2
104142,2004,1,1
104143,2004,1,1
104143,2016,1,2
104144,2004,1,1
104145,2004,1,1
104145,2008,1,2
104146,2004,1,1
104146,2008,2,2
104146,2012,1,3
104147,2004,1,1
104147,2008,1,2
104147,2012,1,3
104148,2004,1,1
104149,2004,1,1
104149,2008,1,2
104150,2004,1,1
104151,2004,1,1
104151,2008,1,2
104152,2004,1,1
104153,2004,1,1
104154,2004,1,1
104155,2004,1,1
104156,2004,1,1
104157,2004,1,1
104158,2004,1,1
104159,2004,1,1
104160,2004,1,1
104161,2004,1,1
104162,2004,1,1
104162,2008,2,2
104162,2012,1,3
104162,2016,1,4
104163,2004,1,1
104164,2004,1,1
104165,2004,1,1
104166,2004,1,1
104166,2008,1,2
104166,2012,1,3
104167,2004,1,1
104168,2004,1,1
104168,2008,1,2
104168,2012,1,3
104169,2004,1,1
104170,2004,1,1
104170,2008,2,2
104171,2004,1,1
104172,2004,1,1
104173,2004,1,1
104174,2004,1,1
104174,2008,1,2
104174,2012,1,3
104175,2004,1,1
104176,2004,1,1
104177,2004,1,1
104178,2004,1,1
104179,2004,1,1
104179,2008,1,2
104179,2012,1,3
104180,2004,1,1
104180,2008,1,2
104181,2004,1,1
104181,2008,1,2
104182,2004,1,1
104182,2008,1,2
104183,2004,1,1
104184,2004,1,1
104185,2004,1,1
104186,2004,1,1
104186,2008,1,2
104187,2004,1,1
104188,2004,1,1
104188,2008,1,2
104188,2012,1,3
104189,2004,1,1
104190,2004,1,1
104191,2004,1,1
104191,2008,1,2
104192,2004,1,1
104193,2004,1,1
104193,2008,1,2
104194,2004,1,1
104194,2008,1,2
104195,2004,1,1
104196,2004,1,1
104197,2004,1,1
104198,2004,1,1
104199,2004,1,1
104200,2004,1,1
104201,2004,1,1
104202,2004,1,1
104203,2004,1,1
104203,2008,1,2
104203,2012,1,3
104204,2004,1,1
104205,2004,1,1
104206,2004,1,1
104207,2004,1,1
104208,2004,1,1
104208,2008,1,2
104209,2004,1,1
104210,2004,1,1
104210,2008,1,2
104211,2004,1,1
104212,2004,1,1
104212,2008,1,2
104212,2012,1,3
104212,2016,1,4
104213,2004,1,1
104214,2004,1,1
104214,2008,1,2
104215,2004,1,1
104216,2004,1,1
104216,2008,1,2
104217,2004,1,1
104217,2012,1,2
104217,2020,1,3
104218,2004,1,1
104218,2012,1,2
104218,2016,1,3
104219,2004,1,1
104219,2008,1,2
104219,2012,1,3
104220,2004,1,1
104220,2008,2,2
104221,2004,1,1
104222,2004,1,1
104223,2004,1,1
104224,2004,1,1
104226,2004,1,1
104226,2008,1,2
104227,2004,1,1
104227,2008,1,2
104227,2012,1,3
104228,2004,1,1
104228,2008,1,2
104229,2004,1,1
104229,2008,1,2
104230,2004,1,1
104231,2004,1,1
104231,2012,1,2
104232,2004,1,1
104233,2004,1,1
104233,2008,1,2
104234,2004,1,1
104234,2008,1,2
104234,2012,1,3
104234,2016,1,4
104235,2004,1,1
104236,2004,1,1
104237,2004,1,1
104238,2004,1,1
104239,2004,1,1
104240,2004,1,1
104241,2004,1,1
104241,2008,1,2
104241,2012,1,3
104242,2004,1,1
104242,2008,2,2
104244,2004,1,1
104244,2008,1,2
104244,2012,1,3
104245,2004,1,1
104245,2008,1,2
104247,2004,1,1
104247,2008,1,2
104247,2012,1,3
104249,2004,1,1
104249,2008,1,2
104250,2004,1,1
104251,2004,1,1
104252,2004,1,1
104253,2004,1,1
104253,2008,1,2
104254,2004,1,1
104255,2004,1,1
104255,2008,1,2
104256,2004,1,1
104256,2008,1,2
104256,2012,1,3
104257,2004,1,1
104257,2008,1,2
104258,2004,1,1
104259,2004,1,1
104260,2004,1,1
104260,2008,1,2
104261,2004,1,1
104262,2004,1,1
104263,2004,1,1
104263,2008,1,2
104264,2004,1,1
104264,2008,1,2
104264,2012,1,3
104265,2004,1,1
104265,2008,1,2
104266,2004,1,1
104266,2008,1,2
104267,2004,1,1
104267,2008,1,2
104268,2004,1,1
104269,2004,1,1
104270,2004,1,1
104271,2004,1,1
104272,2004,1,1
104272,2008,1,2
104273,2004,1,1
104274,2004,1,1
104275,2004,1,1
104275,2008,1,2
104275,2012,1,3
104276,2004,1,1
104277,2004,1,1
104277,2008,1,2
104278,2004,1,1
104279,2004,1,1
104280,2004,1,1
104280,2008,1,2
104280,2012,1,3
104281,2004,1,1
104282,2004,1,1
104283,2004,1,1
104283,2008,1,2
104284,2004,1,1
104284,2008,1,2
104285,2004,1,1
104286,2004,1,1
104286,2008,1,2
104286,2012,1,3
104287,2004,1,1
104287,2008,1,2
104288,2004,1,1
104288,2008,1,2
104288,2012,1,3
104289,2004,1,1
104290,2004,1,1
104291,2004,1,1
104292,2004,1,1
104292,2008,1,2
104292,2012,1,3
104293,2004,1,1
104294,2004,1,1
104295,2004,1,1
104296,2004,1,1
104297,2004,1,1
104298,2004,1,1
104298,2008,1,2
104299,2004,1,1
104299,2008,1,2
104300,2004,1,1
104301,2004,1,1
104302,2004,1,1
104302,2012,1,2
104302,2016,1,3
104303,2004,1,1
104304,2004,1,1
104305,2004,1,1
104306,2004,1,1
104307,2004,1,1
104308,2004,1,1
104309,2004,1,1
104310,2004,1,1
104311,2004,1,1
104312,2004,1,1
104313,2004,1,1
104313,2008,1,2
104314,2004,1,1
104314,2008,1,2
104314,2016,1,3
104315,2004,1,1
104316,2004,1,1
104316,2008,1,2
104317,2004,1,1
104318,2004,1,1
104319,2004,1,1
104319,2008,1,2
104320,2004,1,1
104320,2008,1,2
104320,2012,1,3
104320,2016,1,4
104321,2004,1,1
104321,2008,1,2
104322,2004,1,1
104322,2008,1,2
104323,2004,1,1
104323,2008,1,2
104324,2004,1,1
104324,2008,1,2
104324,2012,1,3
104324,2016,1,4
104325,2004,1,1
104326,2004,1,1
104326,2008,1,2
104326,2012,1,3
104327,2004,1,1
104328,2004,1,1
104329,2004,1,1
104330,2004,1,1
104330,2008,1,2
104330,2012,1,3
104330,2016,1,4
104330,2020,1,5
104331,2004,1,1
104332,2004,1,1
104333,2004,1,1
104335,2004,1,1
104336,2004,1,1
104336,2008,1,2
104336,2012,1,3
104337,2004,1,1
104338,2004,1,1
104338,2008,1,2
104339,2004,1,1
104340,2004,1,1
104340,2008,1,2
104341,2004,1,1
104341,2008,1,2
104342,2004,1,1
104343,2004,1,1
104344,2004,1,1
104345,2004,1,1
104346,2004,1,1
104347,2004,1,1
104347,2008,1,2
104348,2004,1,1
104349,2004,1,1
104349,2008,1,2
104350,2004,1,1
104350,2008,1,2
104350,2012,1,3
104350,2016,1,4
104351,2004,1,1
104351,2008,1,2
104352,2004,1,1
104353,2004,1,1
104353,2008,1,2
104354,2004,1,1
104355,2004,1,1
104355,2008,1,2
104356,2004,1,1
104356,2008,1,2
104357,2004,1,1
104358,2004,1,1
104358,2008,1,2
104358,2012,1,3
104358,2016,1,4
104359,2004,1,1
104359,2008,1,2
104360,2004,1,1
104360,2008,1,2
104360,2012,1,3
104360,2016,1,4
104361,2004,1,1
104361,2008,2,2
104362,2004,1,1
104363,2004,1,1
104364,2004,1,1
104365,2004,1,1
104366,2004,1,1
104367,2004,1,1
104368,2004,1,1
104369,2004,1,1
104370,2004,1,1
104371,2004,1,1
104372,2004,1,1
104373,2004,1,1
104373,2008,1,2
104374,2004,1,1
104375,2004,1,1
104375,2008,1,2
104376,2004,1,1
104376,2008,1,2
104376,2012,1,3
104377,2004,1,1
104377,2008,1,2
104377,2012,1,3
104378,2004,1,1
104378,2008,1,2
104378,2012,1,3
104379,2004,1,1
104380,2004,1,1
104380,2008,1,2
104380,2012,1,3
104381,2004,1,1
104381,2008,1,2
104381,2012,1,3
104381,2016,1,4
104382,2004,1,1
104382,2008,1,2
104382,2012,1,3
104382,2016,1,4
104384,2004,1,1
104384,2008,1,2
104385,2004,1,1
104386,2004,1,1
104387,2004,1,1
104388,2004,1,1
104388,2008,1,2
104389,2004,1,1
104390,2004,1,1
104391,2004,1,1
104392,2004,1,1
104392,2008,1,2
104392,2012,1,3
104393,2004,1,1
104394,2004,1,1
104395,2004,1,1
104395,2008,1,2
104396,2004,1,1
104396,2008,1,2
104397,2004,1,1
104398,2004,1,1
104399,2004,1,1
104400,2004,1,1
104401,2004,1,1
104402,2004,1,1
104403,2004,1,1
104404,2004,1,1
104405,2004,1,1
104406,2004,1,1
104407,2004,1,1
104408,2004,1,1
104409,2004,1,1
104410,2004,1,1
104411,2004,1,1
104412,2004,1,1
104412,2008,1,2
104413,2004,1,1
104414,2004,1,1
104415,2004,1,1
104416,2004,1,1
104417,2004,1,1
104418,2004,1,1
104419,2004,1,1
104420,2004,1,1
104420,2008,1,2
104420,2012,1,3
104421,2004,1,1
104422,2004,1,1
104422,2008,1,2
104422,2012,1,3
104423,2004,1,1
104423,2008,1,2
104424,2004,1,1
104425,2004,1,1
104425,2008,1,2
104426,2004,1,1
104426,2008,1,2
104427,2004,1,1
104428,2004,1,1
104429,2004,1,1
104430,2004,1,1
104431,2004,1,1
104432,2004,1,1
104432,2008,1,2
104433,2004,1,1
104433,2008,1,2
104433,2012,1,3
104433,2016,1,4
104434,2004,1,1
104434,2008,1,2
104434,2012,1,3
104435,2004,1,1
104435,2008,1,2
104435,2012,1,3
104436,2004,1,1
104437,2004,1,1
104438,2004,1,1
104439,2004,1,1
104440,2004,1,1
104441,2004,1,1
104442,2004,1,1
104442,2012,1,2
104444,2004,1,1
104444,2008,1,2
104444,2012,1,3
104445,2004,1,1
104445,2008,1,2
104445,2012,1,3
104446,2004,1,1
104446,2008,1,2
104446,2012,1,3
104446,2016,1,4
104446,2020,1,5
104447,2004,1,1
104448,2004,1,1
104449,2004,1,1
104449,2008,1,2
104449,2012,1,3
104450,2004,1,1
104450,2008,1,2
104451,2004,1,1
104452,2004,1,1
104453,2004,1,1
104454,2004,1,1
104454,2008,1,2
104455,2004,1,1
104455,2008,1,2
104458,2004,1,1
104458,2008,1,2
104459,2004,1,1
104459,2008,1,2
104459,2012,1,3
104459,2016,1,4
104460,2004,1,1
104460,2008,1,2
104461,2004,1,1
104462,2004,1,1
104463,2004,1,1
104464,2004,1,1
104465,2004,1,1
104465,2008,1,2
104465,2012,1,3
104465,2016,1,4
104466,2004,1,1
104467,2004,1,1
104467,2008,1,2
104468,2004,1,1
104469,2004,1,1
104469,2008,1,2
104469,2012,1,3
104470,2004,1,1
104470,2008,1,2
104471,2004,1,1
104471,2008,1,2
104472,2004,1,1
104473,2004,1,1
104474,2004,1,1
104475,2004,1,1
104476,2004,1,1
104477,2004,1,1
104478,2004,1,1
104479,2004,1,1
104480,2004,1,1
104481,2004,1,1
104482,2004,1,1
104483,2004,1,1
104483,2008,1,2
104484,2004,1,1
104485,2004,1,1
104486,2004,1,1
104487,2004,1,1
104488,2004,1,1
104488,2008,1,2
104489,2004,1,1
104490,2004,1,1
104491,2004,1,1
104492,2004,1,1
104492,2008,1,2
104492,2012,1,3
104493,2004,1,1
104494,2004,1,1
104494,2008,1,2
104494,2012,1,3
104494,2016,1,4
104494,2020,1,5
104495,2004,1,1
104495,2008,1,2
104495,2012,1,3
104496,2004,1,1
104496,2008,1,2
104497,2004,1,1
104497,2008,1,2
104498,2004,1,1
104498,2008,1,2
104498,2012,1,3
104498,2016,1,4
104499,2004,1,1
104500,2004,1,1
104500,2008,1,2
104501,2004,1,1
104502,2004,1,1
104503,2004,1,1
104504,2004,1,1
104504,2008,1,2
104505,2004,1,1
104505,2008,1,2
104505,2012,1,3
104506,2004,1,1
104506,2008,1,2
104507,2004,1,1
104507,2008,1,2
104508,2004,1,1
104508,2008,1,2
104509,2004,1,1
104509,2008,1,2
104510,2004,1,1
104511,2004,1,1
104512,2004,1,1
104513,2004,1,1
104513,2008,1,2
104513,2012,1,3
104514,2004,1,1
104515,2004,1,1
104516,2004,1,1
104516,2012,1,2
104516,2016,1,3
104517,2004,1,1
104517,2008,1,2
104517,2012,1,3
104518,2004,1,1
104518,2008,1,2
104519,2004,1,1
104519,2008,1,2
104520,2004,1,1
104520,2008,1,2
104520,2012,1,3
104520,2016,1,4
104521,2004,1,1
104521,2008,1,2
104522,2004,1,1
104523,2004,1,1
104523,2008,1,2
104524,2004,1,1
104525,2004,1,1
104526,2004,1,1
104526,2008,1,2
104526,2016,1,3
104527,2004,1,1
104527,2008,1,2
104528,2004,1,1
104529,2004,1,1
104530,2004,1,1
104531,2004,1,1
104532,2004,1,1
104532,2008,1,2
104533,2004,1,1
104534,2004,1,1
104536,2004,1,1
104536,2008,1,2
104537,2004,1,1
104538,2004,1,1
104539,2004,1,1
104539,2008,1,2
104540,2004,1,1
104541,2004,1,1
104542,2004,1,1
104542,2008,1,2
104543,2004,1,1
104543,2008,1,2
104545,2004,1,1
104546,2004,1,1
104547,2004,1,1
104547,2012,1,2
104548,2004,1,1
104549,2004,1,1
104550,2004,1,1
104552,2004,1,1
104554,2004,1,1
104555,2004,1,1
104556,2004,1,1
104558,2004,1,1
104558,2008,1,2
104558,2012,1,3
104559,2004,1,1
104559,2008,1,2
104560,2004,1,1
104561,2004,1,1
104562,2004,1,1
104562,2008,1,2
104563,2004,1,1
104563,2008,1,2
104564,2004,1,1
104565,2004,1,1
104566,2004,1,1
104567,2004,1,1
104567,2008,1,2
104568,2004,1,1
104569,2004,1,1
104569,2008,1,2
104570,2004,1,1
104571,2004,1,1
104572,2004,1,1
104573,2004,1,1
104573,2008,1,2
104574,2004,1,1
104574,2008,1,2
104575,2004,1,1
104576,2004,1,1
104577,2004,1,1
104578,2004,1,1
104578,2008,1,2
104579,2004,1,1
104580,2004,1,1
104580,2008,1,2
104580,2012,1,3
104581,2004,1,1
104582,2004,1,1
104583,2004,1,1
104584,2004,1,1
104584,2008,1,2
104585,2004,1,1
104586,2004,1,1
104587,2004,1,1
104587,2008,1,2
104588,2004,1,1
104589,2004,1,1
104590,2004,1,1
104591,2004,1,1
104592,2004,1,1
104593,2004,1,1
104594,2004,1,1
104594,2008,1,2
104595,2004,1,1
104596,2004,1,1
104597,2004,1,1
104597,2008,1,2
104597,2012,1,3
104598,2004,1,1
104599,2004,1,1
104600,2004,1,1
104600,2008,1,2
104601,2004,1,1
104602,2004,1,1
104603,2004,1,1
104604,2004,1,1
104605,2004,1,1
104605,2012,1,2
104606,2004,1,1
104607,2004,1,1
104607,2008,1,2
104608,2004,1,1
104608,2008,1,2
104609,2004,1,1
104609,2008,1,2
104610,2004,1,1
104611,2004,1,1
104611,2012,1,2
104612,2004,1,1
104612,2012,1,2
104613,2004,1,1
104613,2008,1,2
104614,2004,1,1
104615,2004,1,1
104616,2004,1,1
104617,2004,1,1
104618,2004,1,1
104619,2004,1,1
104619,2008,1,2
104619,2012,1,3
104619,2016,1,4
104620,2004,1,1
104621,2004,1,1
104621,2012,1,2
104622,2004,1,1
104623,2004,1,1
104624,2004,1,1
104625,2004,1,1
104625,2008,1,2
104626,2004,1,1
104627,2004,1,1
104628,2004,1,1
104630,2004,1,1
104630,2008,1,2
104631,2004,1,1
104632,2004,1,1
104633,2004,1,1
104634,2004,1,1
104636,2004,1,1
104637,2004,1,1
104638,2004,1,1
104638,2008,1,2
104638,2012,1,3
104639,2004,1,1
104641,2004,1,1
104642,2004,1,1
104643,2004,1,1
104644,2004,1,1
104645,2004,1,1
104646,2004,1,1
104647,2004,1,1
104648,2004,1,1
104648,2008,1,2
104648,2012,1,3
104649,2004,1,1
104650,2004,1,1
104651,2004,1,1
104651,2008,1,2
104652,2004,1,1
104652,2008,1,2
104653,2004,1,1
104654,2004,1,1
104655,2004,1,1
104656,2004,1,1
104656,2008,1,2
104657,2004,1,1
104658,2004,1,1
104659,2004,1,1
104659,2008,1,2
104660,2004,1,1
104660,2008,1,2
104660,2012,1,3
104661,2004,1,1
104661,2008,1,2
104662,2004,1,1
104663,2004,1,1
104663,2008,2,2
104663,2012,1,3
104663,2016,2,4
104664,2004,2,1
104664,2008,2,2
104664,2012,2,3
104665,2004,2,1
104665,2008,2,2
104665,2012,2,3
104665,2016,1,4
104666,2004,1,1
104666,2008,1,2
104667,2004,1,1
104668,2004,2,1
104668,2008,2,2
104669,2004,1,1
104670,2004,1,1
104671,2004,1,1
104671,2008,2,2
104671,2012,1,3
104671,2016,2,4
104673,2004,1,1
104674,2004,1,1
104675,2004,1,1
104675,2008,1,2
104676,2004,2,1
104676,2008,2,2
104676,2012,2,3
104677,2004,1,1
104678,2004,1,1
104679,2004,1,1
104680,2004,1,1
104681,2004,1,1
104681,2008,1,2
104681,2016,1,3
104682,2004,1,1
104683,2004,1,1
104684,2004,1,1
104685,2004,2,1
104686,2004,2,1
104686,2008,2,2
104686,2012,2,3
104686,2016,2,4
104686,2020,2,5
104687,2004,2,1
104688,2004,1,1
104689,2004,2,1
104689,2008,2,2
104689,2012,1,3
104690,2004,2,1
104690,2008,1,2
104691,2004,2,1
104691,2008,2,2
104691,2012,2,3
104691,2016,2,4
104691,2020,3,5
104692,2004,2,1
104692,2008,1,2
104694,2004,2,1
104695,2004,2,1
104695,2008,2,2
104695,2012,2,3
104696,2004,2,1
